rank,headword,cefr,freqRank,tier
4348,"acreage",C2,48687,edge
4349,"forfeiture",C2,48701,edge
4350,"tactically",C2,48839,edge
4351,"ardor",C2,48951,edge
4352,"cloistered",C2,49107,edge
4353,"ravish",C2,49148,edge
4354,"unequivocal",C2,49245,edge
4355,"impeccably",C2,49300,edge
4356,"inexorable",C2,49354,edge
4357,"outmoded",C2,49688,edge
4358,"epoxy",C2,49735,edge
4359,"patchy",C2,49850,edge
4360,"aborigine",B1,,edge
4361,"according to",B1,,edge
4362,"addressee",B1,,edge
4363,"adverbial",B1,,edge
4364,"air conditioning",B1,,edge
4365,"air force",B1,,edge
4366,"antonym",B1,,edge
4367,"backpacker",B1,,edge
4368,"bank account",B1,,edge
4369,"because of",B1,,edge
4370,"cashpoint",B1,,edge
4371,"categorise",B1,,edge
4372,"cd-rom",B1,,edge
4373,"central heating",B1,,edge
4374,"characterise",B1,,edge
4375,"chat show",B1,,edge
4376,"check-in counter",B1,,edge
4377,"check-in desk",B1,,edge
4378,"chest of drawers",B1,,edge
4379,"chewing gum",B1,,edge
4380,"common sense",B1,,edge
4381,"connexion",B1,,edge
4382,"consonant",B1,,edge
4383,"courgette",B1,,edge
4384,"definite article",B1,,edge
4385,"disc jockey",B1,,edge
4386,"disk jockey",B1,,edge
4387,"duty-free",B1,,edge
4388,"earache",B1,,edge
4389,"exchange rate",B1,,edge
4390,"extreme sports",B1,,edge
4391,"face to face",B1,,edge
4392,"feverishly",B1,,edge
4393,"film-maker",B1,,edge
4394,"fire station",B1,,edge
4395,"first floor",B1,,edge
4396,"first lady",B1,,edge
4397,"first-floor",B1,,edge
4398,"frying pan",B1,,edge
4399,"full stop",B1,,edge
4400,"ground floor",B1,,edge
4401,"heart attack",B1,,edge
4402,"horrify",B1,,edge
4403,"ice hockey",B1,,edge
4404,"ice skating",B1,,edge
4405,"identity card",B1,,edge
4406,"indefinite article",B1,,edge
4407,"infinitive",B1,,edge
4408,"inscribe",B1,,edge
4409,"instal",B1,,edge
4410,"instead of",B1,,edge
4411,"interviewee",B1,,edge
4412,"gaol",B1,,edge
4413,"latecomer",B1,,edge
4414,"message board",B1,,edge
4415,"mixing bowl",B1,,edge
4416,"modal verb",B1,,edge
4417,"modal",B1,,edge
4418,"navy blue",B1,,edge
4419,"next door",B1,,edge
4420,"noticeboard",B1,,edge
4421,"on to",B1,,edge
4422,"ought to",B1,,edge
4423,"paralyse",B1,,edge
4424,"per cent",B1,,edge
4425,"phrasal verb",B1,,edge
4426,"pocket money",B1,,edge
4427,"prefix",B1,,edge
4428,"preposition",B1,,edge
4429,"primary school",B1,,edge
4430,"procrastination",B1,,edge
4431,"public transport",B1,,edge
4432,"question mark",B1,,edge
4433,"remote control",B1,,edge
4434,"retell",B1,,edge
4435,"reunify",B1,,edge
4436,"science fiction",B1,,edge
4437,"secondary school",B1,,edge
4438,"self-service",B1,,edge
4439,"soap opera",B1,,edge
4440,"social networking",B1,,edge
4441,"suffix",B1,,edge
4442,"summarise",B1,,edge
4443,"traffic jam",B1,,edge
4444,"travel agent",B1,,edge
4445,"uplifted",B1,,edge
4446,"used to",B1,,edge
4447,"vice president",B1,,edge
4448,"video clip",B1,,edge
4449,"washbowl",B1,,edge
4450,"weather forecast",B1,,edge
4451,"wetland",B1,,edge
4452,"windsurfing",B1,,edge
4453,"mien",C2,,edge
4454,"timidity",C2,,edge
4455,"concurrence",C2,,edge
4456,"unpromising",C2,,edge
4457,"teem",C2,,edge
4458,"indignantly",C2,,edge
4459,"eccentricity",C2,,edge
4460,"locomotion",C2,,edge
4461,"enthuse",C2,,edge
4462,"belligerence",C2,,edge
4463,"stoicism",C2,,edge
4464,"metalled",C2,,edge
4465,"shamble",C2,,edge
4466,"disdainful",C2,,edge
4467,"encumbrance",C2,,edge
4468,"encumber",C2,,edge
4469,"hypothesize",C2,,edge
4470,"utilitarian",C2,,edge
4471,"predilection",C2,,edge
4472,"commensurate",C2,,edge
4473,"commensurately",C2,,edge
4474,"vindicate",C2,,edge
4475,"wrack",C2,,edge
4476,"callously",C2,,edge
4477,"evokingly",C2,,edge
4478,"equable",C2,,edge
4479,"extant",C2,,edge
4480,"denunciation",C2,,edge
4481,"indulgently",C2,,edge
4482,"laudatory",C2,,edge
4483,"laud",C2,,edge
4484,"glitzy",C2,,edge
4485,"automate",C2,,edge
4486,"athleticism",C2,,edge
4487,"affectation",C2,,edge
4488,"anticlimactically",C2,,edge
4489,"tenaciously",C2,,edge
4490,"genomic",C2,,edge
4491,"genomically",C2,,edge
4492,"capacious",C2,,edge
4493,"utilization",C2,,edge
4494,"utilisation",C2,,edge
4495,"portraiture",C2,,edge
4496,"circumnavigate",C2,,edge
4497,"circumnavigation",C2,,edge
4498,"contractually",C2,,edge
4499,"sheaf",C2,,edge
4500,"articulation",C2,,edge
4501,"spuriously",C2,,edge
4502,"calorific",C2,,edge
4503,"fabulate",C2,,edge
4504,"fabulation",C2,,edge
4505,"octogenarian",C2,,edge
4506,"voracity",C2,,edge
4507,"brandish",C2,,edge
4508,"unencumbered",C2,,edge
4509,"buffoonery",C2,,edge
4510,"domesticity",C2,,edge
4511,"accrue",C2,,edge
4512,"blandishment",C2,,edge
4513,"anthropologically",C2,,edge
4514,"carbonize",C2,,edge
4515,"carbonise",C2,,edge
4516,"midwifery",C2,,edge
4517,"malleability",C2,,edge
4518,"distillation",C2,,edge
4519,"vis-a-vis",C2,,edge
4520,"nostalgically",C2,,edge
4521,"physiologically",C2,,edge
4522,"methodological",C2,,edge
4523,"methodologically",C2,,edge
4524,"proportionally",C2,,edge
4525,"inartistic",C2,,edge
4526,"modernism",C2,,edge
4527,"presuppose",C2,,edge
4528,"presupposition",C2,,edge
4529,"centralised",C2,,edge
4530,"archival",C2,,edge
4531,"egalitarian",C2,,edge
4532,"materialise",C2,,edge
4533,"materialization",C2,,edge
4534,"materialisation",C2,,edge
4535,"pervasiveness",C2,,edge
4536,"autonomously",C2,,edge
4537,"insular",C2,,edge
4538,"postural",C2,,edge
4539,"revelatory",C2,,edge
4540,"haphazardly",C2,,edge
4541,"deficiently",C2,,edge
4542,"muscle-bound",C2,,edge
4543,"posit",C2,,edge
4544,"ignominious",C2,,edge
4545,"ignominiously",C2,,edge
4546,"euphorically",C2,,edge
4547,"treacherously",C2,,edge
4548,"hermetic",C2,,edge
4549,"irrelevancy",C2,,edge
4550,"preeminent",C2,,edge
4551,"unsuspected",C2,,edge
4552,"paralyzingly",C2,,edge
4553,"paralysingly",C2,,edge
4554,"glory in",C2,,edge
4555,"decentralize",C2,,edge
4556,"decentralise",C2,,edge
4557,"pressurize",C2,,edge
4558,"pressurization",C2,,edge
4559,"hotelier",C2,,edge
4560,"denotation",C2,,edge
4561,"profitability",C2,,edge
4562,"declination",C2,,edge
4563,"spatially",C2,,edge
4564,"encompass",C2,,edge
4565,"all-encompassing",C2,,edge
4566,"side-step",C2,,edge
4567,"anarchic",C2,,edge
4568,"crystallization",C2,,edge
4569,"crystallisation",C2,,edge
4570,"prescriptive",C2,,edge
4571,"retrospection",C2,,edge
4572,"wordage",C2,,edge
4573,"brevity",C2,,edge
4574,"correlate",C2,,edge
4575,"enabler",C2,,edge
4576,"fluctuate",C2,,edge
4577,"lyricist",C2,,edge
4578,"lyrically",C2,,edge
4579,"bona fide",C2,,edge
4580,"moribund",C2,,edge
4581,"philanthropically",C2,,edge
4582,"precociously",C2,,edge
4583,"wordsmith",C2,,edge
4584,"connote",C2,,edge
4585,"connotation",C2,,edge
4586,"inducement",C2,,edge
4587,"anthology",C2,,edge
4588,"lamentation",C2,,edge
4589,"chronology",C2,,edge
4590,"chronologically",C2,,edge
4591,"flagging",C2,,edge
4592,"caffeinate",C2,,edge
4593,"recuperation",C2,,edge
4594,"recuperative",C2,,edge
4595,"cultish",C2,,edge
4596,"unnerve",C2,,edge
4597,"unnervingly",C2,,edge
4598,"protrude",C2,,edge
4599,"protrusion",C2,,edge
4600,"qualitative",C2,,edge
4601,"demystify",C2,,edge
4602,"demystification",C2,,edge
4603,"proprietorial",C2,,edge
4604,"imperceptible",C2,,edge
4605,"imperceptibly",C2,,edge
4606,"catastrophically",C2,,edge
4607,"blurb",C2,,edge
4608,"indolent",C2,,edge
4609,"indolently",C2,,edge
4610,"indolence",C2,,edge
4611,"taste-maker",C2,,edge
4612,"deviantly",C2,,edge
4613,"engender",C2,,edge
4614,"emolument",C2,,edge
4615,"munificence",C2,,edge
4616,"venomously",C2,,edge
4617,"choreographical",C2,,edge
4618,"archetypal",C2,,edge
4619,"exaltedly",C2,,edge
4620,"angsty",C2,,edge
4621,"drabness",C2,,edge
4622,"melodiously",C2,,edge
4623,"meteorology",C2,,edge
4624,"unsurpassed",C2,,edge
4625,"intrinsically",C2,,edge
4626,"promotable",C2,,edge
4627,"disseminate",C2,,edge
4628,"dissemination",C2,,edge
4629,"dissemble",C2,,edge
4630,"bereftly",C2,,edge
4631,"solipsism",C2,,edge
4632,"soliloquize",C2,,edge
4633,"mutinous",C2,,edge
4634,"mutinously",C2,,edge
4635,"undiminishing",C2,,edge
4636,"computerize",C2,,edge
4637,"computerise",C2,,edge
4638,"recumbent",C2,,edge
4639,"nonchalantly",C2,,edge
4640,"mesmeric",C2,,edge
4641,"stultify",C2,,edge
4642,"stultifyingly",C2,,edge
4643,"ponderous",C2,,edge
4644,"ponderously",C2,,edge
4645,"lassitude",C2,,edge
4646,"antediluvian",C2,,edge
4647,"ostensible",C2,,edge
4648,"undemonstrative",C2,,edge
4649,"undemonstratively",C2,,edge
4650,"menacingly",C2,,edge
4651,"calamitous",C2,,edge
4652,"calamitously",C2,,edge
4653,"austerely",C2,,edge
4654,"idiosyncrasy",C2,,edge
4655,"idiosyncratic",C2,,edge
4656,"idiomatic",C2,,edge
4657,"idiomatically",C2,,edge
4658,"kinetically",C2,,edge
4659,"unmediated",C2,,edge
4660,"unharried",C2,,edge
4661,"mundanity",C2,,edge
4662,"dubiously",C2,,edge
4663,"antithesis",C2,,edge
4664,"antithetical",C2,,edge
4665,"detract",C2,,edge
4666,"interrogative",C2,,edge
4667,"interrogatively",C2,,edge
4668,"perversity",C2,,edge
4669,"opacity",C2,,edge
4670,"remittance",C2,,edge
4671,"luridly",C2,,edge
4672,"polysyllabic",C2,,edge
4673,"syllabic",C2,,edge
4674,"superfluously",C2,,edge
4675,"snippet",C2,,edge
4676,"ephemera",C2,,edge
4677,"ephemerality",C2,,edge
4678,"summarily",C2,,edge
4679,"infallibly",C2,,edge
4680,"infallibility",C2,,edge
4681,"deprecate",C2,,edge
4682,"deprecatingly",C2,,edge
4683,"revile",C2,,edge
4684,"arcanely",C2,,edge
4685,"porten",C2,,edge
4686,"totemic",C2,,edge
4687,"emulation",C2,,edge
4688,"vestigial",C2,,edge
4689,"vestigially",C2,,edge
4690,"brouhaha",C2,,edge
4691,"magnanimously",C2,,edge
4692,"magnanimity",C2,,edge
4693,"secularly",C2,,edge
4694,"euphemistic",C2,,edge
4695,"euphemistically",C2,,edge
4696,"redundantly",C2,,edge
4697,"colloquial",C2,,edge
4698,"colloquium",C2,,edge
4699,"colloquially",C2,,edge
4700,"allusion",C2,,edge
4701,"allude",C2,,edge
4702,"disparage",C2,,edge
4703,"disparagingly",C2,,edge
4704,"disparagement",C2,,edge
4705,"topographical",C2,,edge
4706,"topographically",C2,,edge
4707,"confabulate",C2,,edge
4708,"confabulation",C2,,edge
4709,"contrive",C2,,edge
4710,"impressionistic",C2,,edge
4711,"impressionistically",C2,,edge
4712,"snobbery",C2,,edge
4713,"gravitate",C2,,edge
4714,"gravitationally",C2,,edge
4715,"consternation",C2,,edge
4716,"haughtily",C2,,edge
4717,"axiom",C2,,edge
4718,"axiomatic",C2,,edge
4719,"enduringly",C2,,edge
4720,"reissue",C2,,edge
4721,"sulphuric",C2,,edge
4722,"solitariness",C2,,edge
4723,"adhesion",C2,,edge
4724,"proscribe",C2,,edge
4725,"proscription",C2,,edge
4726,"crony",C2,,edge
4727,"prise",C2,,edge
4728,"consign",C2,,edge
4729,"dole out",C2,,edge
4730,"opulence",C2,,edge
4731,"opulently",C2,,edge
4732,"plutocrat",C2,,edge
4733,"edify",C2,,edge
4734,"edification",C2,,edge
4735,"rhetorically",C2,,edge
4736,"flightiness",C2,,edge
4737,"romper",C2,,edge
4738,"ingratiate",C2,,edge
4739,"ingratiating",C2,,edge
4740,"ingratiatingly",C2,,edge
4741,"mottled",C2,,edge
4742,"angularity",C2,,edge
4743,"cay",C2,,edge
4744,"infernally",C2,,edge
4745,"presentational",C2,,edge
4746,"embed",C2,,edge
4747,"happenstance",C2,,edge
4748,"conciliatory",C2,,edge
4749,"conciliation",C2,,edge
4750,"preconception",C2,,edge
4751,"elephantine",C2,,edge
4752,"unobtrusive",C2,,edge
4753,"unobtrusively",C2,,edge
4754,"unobtrusiveness",C2,,edge
4755,"compellingly",C2,,edge
4756,"hauntingly",C2,,edge
4757,"preservationist",C2,,edge
4758,"qualm",C2,,edge
4759,"besiege",C2,,edge
4760,"patchily",C2,,edge
4761,"resoundingly",C2,,edge
4762,"ordain",C2,,edge
4763,"inchoate",C2,,edge
4764,"inchoately",C2,,edge
4765,"suffuse",C2,,edge
4766,"totter",C2,,edge
4767,"contemptuously",C2,,edge
4768,"forlornly",C2,,edge
4769,"abhorrently",C2,,edge
4770,"emulsify",C2,,edge
4771,"emulsification",C2,,edge
4772,"emulsifier",C2,,edge
4773,"confection",C2,,edge
4774,"paradoxically",C2,,edge
4775,"astringent",C2,,edge
4776,"stringently",C2,,edge
4777,"economize",C2,,edge
4778,"economise",C2,,edge
4779,"cosset",C2,,edge
4780,"misdemanour",C2,,edge
4781,"tantalize",C2,,edge
4782,"tantalise",C2,,edge
4783,"tantalizingly",C2,,edge
4784,"tantalisingly",C2,,edge
4785,"leaven",C2,,edge
4786,"leavening",C2,,edge
4787,"interweave",C2,,edge
4788,"indiscrete",C2,,edge
4789,"telescopic",C2,,edge
4790,"telescopically",C2,,edge
4791,"amorphous",C2,,edge
4792,"amorphously",C2,,edge
4793,"selectivity",C2,,edge
4794,"fractious",C2,,edge
4795,"intersperse",C2,,edge
4796,"verisimilitude",C2,,edge
4797,"artifice",C2,,edge
4798,"unfeasible",C2,,edge
4799,"unfeasibly",C2,,edge
4800,"virtuosity",C2,,edge
4801,"nascent",C2,,edge
4802,"smattering",C2,,edge
4803,"neophyte",C2,,edge
4804,"formidably",C2,,edge
4805,"flatout",C2,,edge
4806,"derision",C2,,edge
4807,"derisive",C2,,edge
4808,"derisively",C2,,edge
4809,"truism",C2,,edge
4810,"prurient",C2,,edge
4811,"prurience",C2,,edge
4812,"tetchy",C2,,edge
4813,"aghast",C2,,edge
4814,"dwarfism",C2,,edge
4815,"etching",C2,,edge
4816,"rapturous",C2,,edge
4817,"rapturously",C2,,edge
4818,"ad lib",C2,,edge
4819,"ad-lib",C2,,edge
4820,"improvisational",C2,,edge
4821,"acrobatically",C2,,edge
4822,"ardour",C2,,edge
4823,"arduously",C2,,edge
4824,"counterproductively",C2,,edge
4825,"mull over",C2,,edge
4826,"ruminate",C2,,edge
4827,"rumination",C2,,edge
4828,"ruminant",C2,,edge
4829,"ruminative",C2,,edge
4830,"blubbery",C2,,edge
4831,"eke out",C2,,edge
4832,"squirmy",C2,,edge
4833,"floe",C2,,edge
4834,"wistfully",C2,,edge
4835,"skew",C2,,edge
4836,"subsist",C2,,edge
4837,"subsistence",C2,,edge
4838,"confrontationally",C2,,edge
4839,"histrionic",C2,,edge
4840,"histrionically",C2,,edge
4841,"marketability",C2,,edge
4842,"tacit",C2,,edge
4843,"tacitly",C2,,edge
4844,"taciturn",C2,,edge
4845,"taciturnity",C2,,edge
4846,"surreptitious",C2,,edge
4847,"surreptitiously",C2,,edge
4848,"allegorical",C2,,edge
4849,"punitively",C2,,edge
4850,"self-aggrandizement",C2,,edge
4851,"self-aggrandisement",C2,,edge
4852,"adulterate",C2,,edge
4853,"patronizingly",C2,,edge
4854,"patronisingly",C2,,edge
4855,"cogent",C2,,edge
4856,"cogently",C2,,edge
4857,"incongruous",C2,,edge
4858,"incongruously",C2,,edge
4859,"incongruity",C2,,edge
4860,"deaden",C2,,edge
4861,"attributive",C2,,edge
4862,"ecotourism",C2,,edge
4863,"farcical",C2,,edge
4864,"incise",C2,,edge
4865,"incipient",C2,,edge
4866,"echolocation",C2,,edge
4867,"echolocate",C2,,edge
4868,"reverb",C2,,edge
4869,"reverberation",C2,,edge
4870,"reverberate",C2,,edge
4871,"ingenuous",C2,,edge
4872,"ingenuously",C2,,edge
4873,"salivary",C2,,edge
4874,"hypnotherapy",C2,,edge
4875,"remonstrate",C2,,edge
4876,"remonstrance",C2,,edge
4877,"unexcused",C2,,edge
4878,"unexceptionally",C2,,edge
4879,"unexceptional",C2,,edge
4880,"inexorability",C2,,edge
4881,"tranquilize",C2,,edge
4882,"tranquilise",C2,,edge
